video_id,username,video_description,hashtag_names,view_count,like_count,comment_count,share_count,create_time,region_code,music_id,voice_to_text,url,retrieval,availability,profile.likes_count,profile.video_count,profile.avatar_url,profile.bio_description,profile.display_name,profile.follower_count,profile.following_count,profile.is_verified,addiction_language,addiction_nssi,addiction_relapsing,addiction_sobriety,algospeak,algospeak_abbreviation,algospeak_symbols,algospeak_coverup,algospeak_misspelling,algospeak_characters,algospeak_term,explicit_language,explicit_cut,explicit_instrument,explicit_scars,explicit_self_harm,visible_scars,scars_bandaged,scars_drawn,scars_fresh,scars_healed,signaling,signaling_abstract,signaling_blood,signaling_body,signaling_clothing,signaling_imagery,signaling_lyric,signaling_summer,trigger_warning
shaddiction8,444nevergoodatcoping,#shawarness #shaddiction #suiawareness #vent #gracieabrams #fyp #real #relatable #ventaccount #tw #MentalHealthAwareness #addiction,"['relatable', 'real', 'addiction', 'tw', 'fyp', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'suiawareness', 'shaddiction']",7,132,25,0,1714505258,GB,7.33E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7363743989926743329,Downloaded,Unavailable,6084,0,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=51352&refresh_token=1adeaceb3daf04c412840eec0598f972&x-expires=1723060800&x-signature=LwNk%2B5cCiMR2wodhg5jgJd4N4KU%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shaddiction9,uudoonootknoowmee,starting off strong with the trauma dump post sorry yall #fyp #lgbt #imaguy #trans #ftm #vent #ventacc #letitout #yourenotalone #mental #mentalhealth #mentalillness #mentallyill #depresion #ADD #adjustmentdisorder #venting #ventpost #lol #icantdothisanymore #icantdoit #whendoesitgetbetter #brain #silly #abuseawareness #trauma #csa #sa #sh #addiction #shaddiction #traumabond ,"['lol', 'silly', 'lgbt', 'addiction', 'sh', 'sa', 'trauma', 'ftm', 'mental', 'brain', 'icantdoit', 'yourenotalone', 'mentalillness', 'letitout', 'trans', 'imaguy', 'fyp', 'mentalhealth', 'csa', 'venting', 'vent', 'mentallyill', 'depresion', 'icantdothisanymore', 'abuseawareness', 'ventpost', 'whendoesitgetbetter', 'adjustmentdisorder', 'ventacc', 'add', 'traumabond', 'shaddiction']",11,89,9,0,1714467253,US,7.27E+18,,https://www.tiktok.com/@uudoonootknoowmee/video/7363580475161578798,Downloaded,Available,90,1,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/5329075ee89fa2e157ed5e4f9a705b10~c5_168x168.jpeg?lk3s=a5d48078&nonce=69835&refresh_token=78e63a0eadd2500932f4af718bf22aa3&x-expires=1723060800&x-signature=I05fAD0fERf6yEGvVQEcaljOqfw%3D&shp=a5d48078&shcp=8aecc5ac,"going thru it  !!1!1!!1!
my actual acc is @ANGEL ⭐️🐾",🤍 ANG 🤍,2,2,FALSE,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
shaddiction11,444nevergoodatcoping,i really wish i could stop #addiction #shawarness #shaddiction #suiawareness #gracieabrams #vent #fyp #relatable #ventaccount #tw #mentalhealthawareness ,"['relatable', 'addiction', 'tw', 'fyp', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'suiawareness', 'shaddiction']",48,73,14,0,1714430009,GB,6.96E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7363420726528970017,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=63015&refresh_token=27fe935458c002610d436c3693c19275&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shaddiction12,444nevergoodatcoping,i wish i was different #shawarness #shaddiction #suiawareness #vent #gracieabrams #fyp #real #relatable #ventaccount #tw #mentalhealthawareness #addiction ,"['relatable', 'real', 'addiction', 'tw', 'fyp', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'suiawareness', 'shaddiction']",20,187,49,0,1714264925,GB,7.30E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7362711673741872416,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=21502&refresh_token=2a4dc7c46448d12fd74b485ff2aaa4d7&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
shaddiction13,444nevergoodatcoping,#shawarness #shaddiction #suiawareness #gracieabrams #vent #fyp #relatable #ventaccount #tw #mentalhealthawareness  ,"['relatable', 'tw', 'fyp', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'suiawareness', 'shaddiction']",39,84,8,0,1714258905,GB,7.27E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7362685882366823713,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=97059&refresh_token=23d4946382b5651e7be6a9df80d4e5bd&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
shaddiction15,txtallynotliz,#staystrong #staysafe #mh #mhawareness #addiction #shaddiction #foryou #sexualassaultprevention ,"['mh', 'staystrong', 'addiction', 'foryou', 'staysafe', 'mhawareness', 'sexualassaultprevention', 'shaddiction']",193,270,108,0,1714250223,GB,7.33E+18,,https://www.tiktok.com/@txtallynotliz/video/7362648612699950369,Downloaded,Available,1143,8,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=3187&refresh_token=5e92b8047864b9395e4b6310fb519a34&x-expires=1723060800&x-signature=LwNk%2B5cCiMR2wodhg5jgJd4N4KU%3D&shp=a5d48078&shcp=8aecc5ac,,🎀🎀,3,1,FALSE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction16,mr..rag3r,Weve all had this night. #fyp #foryoupage #fypシ #sad #mentalhealth #thirteen #thirteenmovie #depression #addiction #sh #shaddiction #addictedtosh #ice #babydontcut #babydontcutbmike ,"['sad', 'ice', 'addiction', 'babydontcut', 'sh', 'thirteen', 'fyp', 'mentalhealth', 'foryoupage', 'depression', 'babydontcutbmike', 'fypシ', 'thirteenmovie', 'shaddiction', 'addictedtosh']",199,120,16,0,1714232887,US,7.34E+18,,https://www.tiktok.com/@mr..rag3r/video/7362574081494945066,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
shaddiction17,mr..rag3r,#fyp #foryoupage #fypシ #sad #depression #mentalhealth #addiction #sh #shaddiction #addictedtosh ,"['sad', 'addiction', 'sh', 'fyp', 'mentalhealth', 'foryoupage', 'depression', 'fypシ', 'shaddiction', 'addictedtosh']",16,13,1,0,1714186514,US,6.78E+18,,https://www.tiktok.com/@mr..rag3r/video/7362374933940292907,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
shaddiction18,444nevergoodatcoping,#tw #shawarness #shaddiction #suiawareness #gracieabrams #vent #fyp #ventaccount #relatable ,"['relatable', 'tw', 'fyp', 'vent', 'gracieabrams', 'ventaccount', 'shawarness', 'suiawareness', 'shaddiction']",38,191,43,0,1714172363,GB,7.26E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7362314174254386465,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=11388&refresh_token=843643776d34d42b4d7a341a2f0dd9f8&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction19,444nevergoodatcoping,#tw #shawarness #shaddiction #gracieabrams #vent #fyp #mentalhealth #gracieabramsedit #ventaccount #relatable #foryou #mentalhealthawareness ,"['relatable', 'foryou', 'tw', 'fyp', 'mentalhealth', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'gracieabramsedit', 'shaddiction']",13,55,2,0,1714151817,GB,7.14E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7362225969601449248,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=71529&refresh_token=99e23bf59e56847682346cbb488a7938&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
shaddiction20,gemstonebulletspopping,Tw!! #addiction#purplehair #fyp #shaddiction #foryou #namedcollective #xyzbca #viral #fy #teotfw ,"['addiction', 'purplehair', 'viral', 'foryou', 'fy', 'fyp', 'teotfw', 'xyzbca', 'namedcollective', 'shaddiction']",43,1343,332,0,1714125625,GB,7.32E+18,"You can think you've run away from something, but actually you've been carrying it with you the whole time.",https://www.tiktok.com/@gemstonebulletspopping/video/7362113453214928161,Downloaded,Unavailable,71927,142,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/db5d87e8a653dd5badbd00e34e47d8cd~c5_168x168.jpeg?lk3s=a5d48078&nonce=65234&refresh_token=3242cf26fa9c91f6e04ba65215d49cf8&x-expires=1723060800&x-signature=3YPMj4EAEaZg1Ds1V17nqr08Vcg%3D&shp=a5d48078&shcp=8aecc5ac,Ig- k1llk1lll,k1llk1ll,1756,144,FALSE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction21,444nevergoodatcoping,#tw #shawarness #shaddiction #gracieabrams #vent #fyp #mentalhealth #gracieabramsedit #ventaccount #relatable #relatable #foryou #mentalhealthawareness ,"['relatable', 'foryou', 'tw', 'fyp', 'mentalhealth', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'gracieabramsedit', 'shaddiction']",8,193,31,0,1713992292,GB,7.34E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7361540801937149216,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=63144&refresh_token=bd545889a7c7034d716d68b7f902000e&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction25,mr..rag3r,#fyp #foryoupage #fypシ #sad #depression #mentalhealth #addiction #sh #shaddiction #addictedtosh ,"['sad', 'addiction', 'sh', 'fyp', 'mentalhealth', 'foryoupage', 'depression', 'fypシ', 'shaddiction', 'addictedtosh']",0,6,0,0,1713912256,US,7.08E+18,,https://www.tiktok.com/@mr..rag3r/video/7361197026907786539,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction26,mr..rag3r,#fyp #foryoupage #fypシ #sad #depression #mentalhealth #addiction #sh #shaddiction #overthinker #addictedtosh #addictedtosh #alexithymia ,"['sad', 'addiction', 'sh', 'overthinker', 'fyp', 'mentalhealth', 'alexithymia', 'foryoupage', 'depression', 'fypシ', 'shaddiction', 'addictedtosh']",6,107,13,0,1713909822,US,7.08E+18,,https://www.tiktok.com/@mr..rag3r/video/7361186577122413867,Downloaded,Available,,,,,,,,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
shaddiction27,444nevergoodatcoping,i wish i could stop #tw #shawarness #shaddiction #gracieabrams #vent #fyp #mentalhealth #gracieabramsedit #ventaccount #relatable #mentalhealthawareness #foryou ,"['relatable', 'foryou', 'tw', 'fyp', 'mentalhealth', 'vent', 'mentalhealthawareness', 'gracieabrams', 'ventaccount', 'shawarness', 'gracieabramsedit', 'shaddiction']",36,54,10,0,1713898513,GB,7.35E+18,,https://www.tiktok.com/@444nevergoodatcoping/video/7361138046110059809,Downloaded,Unavailable,6084,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=55505&refresh_token=21424caafc09e25b271b1b734b1d3f9c&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,No bio yet,user40695402455,92,111,FALSE,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
shaddiction28,geak28,#shawarness #shaddiction #mentallhealthawareness ,"['mentallhealthawareness', 'shawarness', 'shaddiction']",25,108,9,0,1713876500,US,7.03E+18,,https://www.tiktok.com/@geak28/video/7361043433139719470,Downloaded,Available,7852,226,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/cae746c97712be012b6b1cea9d0f5066~c5_168x168.jpeg?lk3s=a5d48078&nonce=46723&refresh_token=2ba3223597f23537ad8af450d814d8a0&x-expires=1723060800&x-signature=m4%2Fw2%2Br3IMRv137aATnaSzsIG8c%3D&shp=a5d48078&shcp=8aecc5ac,"🫀1600 years old🫀
🖤#1 SOAD fan🖤
Metal enjoyer of most sub genres 
Gothic rock",Scar,229,2366,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
shaddiction29,mr..rag3r,#fyp #foryoupage #fypシ #sad #depression #mentalhealth #addiction #sh #addictedtosh #shaddiction ,"['sad', 'addiction', 'sh', 'fyp', 'mentalhealth', 'foryoupage', 'depression', 'fypシ', 'shaddiction', 'addictedtosh']",2,111,14,0,1713830728,US,7.33E+18,,https://www.tiktok.com/@mr..rag3r/video/7360846828247584042,Downloaded,Available,,,,,,,,TRUE,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction10,_metal_sys_,#funny #sh #shaddiction #shrecovey #shjoke#fyp #allshisvalid #scars #scarsarebeautiful #shscars #foryou #foryoupage ,"['funny', 'scars', 'sh', 'foryou', 'fyp', 'scarsarebeautiful', 'foryoupage', 'shrecovey', 'shscars', 'shjoke', 'shaddiction', 'allshisvalid']",11,108,10,0,1714438726,US,7.28E+18,"Do you even know what's in that? Kimberly, I want you to take one good look at my fat ass. And tell me if you think I give a fuck.",https://www.tiktok.com/@_metal_sys_/video/7363458203616693546,Downloaded,Available,3621,52,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/215f6131d14492e0411cc99809b41c02~c5_168x168.jpeg?lk3s=a5d48078&nonce=54080&refresh_token=07ea2868afbb8d14e6efdb0d2543f458&x-expires=1723060800&x-signature=OmCbHX5SQdrvfVsy76K6FNkiop0%3D&shp=a5d48078&shcp=8aecc5ac,mentally ill system medically recognized 16 S3lf harm recovery,_Metal_SYS_,413,287,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
shaddiction31,aliina2222,#shaddiction ,['shaddiction'],41,884,62,0,1713810727,GB,7.11E+18,,https://www.tiktok.com/@aliina2222/video/7360761004843601185,Downloaded,Available,,,,,,,,TRUE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction32,rousova.a,sorry  #foryou #shaddiction #addiction #sh #mentalhealthmatters #mentalhealth #breakingdown #cry cryforhelp🙃 (text me),"['addiction', 'sh', 'cry', 'foryou', 'mentalhealth', 'breakingdown', 'mentalhealthmatters', 'shaddiction']",0,20,3,0,1713732125,CZ,7.09E+18,,https://www.tiktok.com/@rousova.a/video/7360423402789784864,Downloaded,Unavailable,14233,2,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/c7b79fa9483bccf66f3f55cf56dce752~c5_168x168.jpeg?lk3s=a5d48078&nonce=35123&refresh_token=badc9da7527d06cd402b1fa3f79d5101&x-expires=1723060800&x-signature=JCoWSCoohHFKZG8ls6DUnwSCtDE%3D&shp=a5d48078&shcp=8aecc5ac,don't look at my reposts,adela,216,33,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
shaddiction33,anastazia.venttacc,#vent #foryou #shaddiction ,"['foryou', 'vent', 'shaddiction']",32,103,19,0,1713721941,PL,7.35E+18,,https://www.tiktok.com/@anastazia.venttacc/video/7360379667796282656,Downloaded,Unavailable,,,,,,,,TRUE,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shaddiction34,.zlunkinz,"everyone keeps telling me to stop and thats theres other ways to cope but i cant stop. no matter what i do. i lie about how long its been, if i have smth on me, etc. and in the moment i dont feel bad not even a little bit. i just want to be able to get better. #zlunkinz #shawareness #shaddiction #mentalhealth #mentalhealthmatters #mentalhealthawareness ","['mentalhealth', 'mentalhealthmatters', 'mentalhealthawareness', 'shawareness', 'shaddiction', 'zlunkinz']",22,51,11,0,1713713454,US,6.86E+18,,https://www.tiktok.com/@.zlunkinz/video/7360343104366464298,Downloaded,Available,100094,1286,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8fea8815b319227236be3e6e93ebc355~c5_168x168.jpeg?lk3s=a5d48078&nonce=58863&refresh_token=1997c586188544c44c92a4a936fc0152&x-expires=1723060800&x-signature=idZ9DUWdoh9ZcTBf%2ByHKeW93b%2Bc%3D&shp=a5d48078&shcp=8aecc5ac,": ⤖ safe space </3 🫧 ! ⤛ ⚓︎ ˚ ⊹
ᰔ Lexi is bæ! 🐝
⊹ ·˚ 🍯 your gorg ꒱
𖧧𝚌𝚌:me",mads,4493,1958,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
shaddiction35,anastazia.venttacc,#wl #foryou #viral #s #h #shaddiction #weight #pig #piggy #weightloss ,"['piggy', 'h', 'viral', 'weightloss', 'foryou', 'weight', 'pig', 'wl', 's', 'shaddiction']",45,78,8,0,1713600279,PL,7.33E+18,,https://www.tiktok.com/@anastazia.venttacc/video/7359857121057393952,Downloaded,Unavailable,,,,,,,,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
shawareness1,jimelon._xi,stopped telling ppl cuz ik they're just gonna get tired of me. #stayclean #shawareness #ineedhelp #meantalhealthawareness #mentalhealthmatters #fyp #foryou #real #me #ventvideo #vent #helpme ,"['me', 'real', 'helpme', 'ineedhelp', 'foryou', 'stayclean', 'fyp', 'vent', 'mentalhealthmatters', 'meantalhealthawareness', 'ventvideo', 'shawareness']",2,14,0,0,1714780774,US,7.17E+18,,https://www.tiktok.com/@jimelon._xi/video/7364927290121358638,Downloaded,Unavailable,,,,,,,,TRUE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness2,im_tired_of_everyth1ng,genuinely one of the hardest things ive ever done. Dk how long it will last tho …… #vent #mh #sewerslidale #shawareness #foru #viral #sorry #clean #sober ,"['clean', 'mh', 'sorry', 'viral', 'sober', 'foru', 'vent', 'shawareness', 'sewerslidale']",63,73,11,0,1714779258,GB,7.36E+18,,https://www.tiktok.com/@im_tired_of_everyth1ng/video/7364920747917069601,Downloaded,Available,8824,91,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/19559da7cc487ebc14128326284f12de~c5_168x168.jpeg?lk3s=a5d48078&nonce=41820&refresh_token=9a328404fa8798c4897121c6f9bbe063&x-expires=1723060800&x-signature=UcOv2UACWg7ZsSTkaxTSiEvteO4%3D&shp=a5d48078&shcp=8aecc5ac,🪫🪫🪫,🧠,296,41,FALSE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness3,jamies_gf6,Everyday gets better and better too #fyp #shawareness #subtanceabuseawareness ,"['fyp', 'shawareness', 'subtanceabuseawareness']",0,30,9,0,1714778392,US,7.33E+18,,https://www.tiktok.com/@jamies_gf6/video/7364917063003000106,Downloaded,Available,,,,,,,,TRUE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness4,ladapisova,#clean #shawareness #mentalhealth ,"['clean', 'mentalhealth', 'shawareness']",7,49,9,0,1714777803,CZ,7.36E+18,,https://www.tiktok.com/@ladapisova/video/7364914510030720288,Downloaded,Unavailable,1045389,305,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7336055050093264902~c5_168x168.jpeg?lk3s=a5d48078&nonce=37736&refresh_token=d4033dfff5a8b5b4993236a55b11f04d&x-expires=1723060800&x-signature=kySdXy9Pyg54Y8aKoa4cSvCLgkU%3D&shp=a5d48078&shcp=8aecc5ac,"☆intp☆
Taller than you 
Anime<3
(Sometimes venting)
Instagram ⬇️↙️↙️",lada<33,2271,471,FALSE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawareness5,jimelon._xi,I srsly need help. #vent #ventvideo #me #real #foryou #fyp #mentalhealth #mentalhealthmatters #meantalhealthawareness #viral #blowthisup #ineedhelp #shh #shawareness #stayclean ,"['me', 'real', 'viral', 'ineedhelp', 'shh', 'foryou', 'stayclean', 'fyp', 'mentalhealth', 'vent', 'mentalhealthmatters', 'blowthisup', 'meantalhealthawareness', 'ventvideo', 'shawareness']",24,62,29,0,1714775457,US,7.19E+18,,https://www.tiktok.com/@jimelon._xi/video/7364904465561832747,Downloaded,Unavailable,,,,,,,,TRUE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
shawareness7,blossomedfields,Never made my mom cry..until I did. #sh #shawareness #fyp #fypシ #viral #fyppppppppppppppppppppppp ,"['viral', 'sh', 'fyp', 'shawareness', 'fypシ', 'fyppppppppppppppppppppppp']",94,6,1,0,1714774343,KE,7.25E+18,,https://www.tiktok.com/@blossomedfields/video/7364899690376121605,Downloaded,Available,12,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c1b0512a8f17a34c5da3b7dd427a95d4~c5_168x168.jpeg?lk3s=a5d48078&nonce=73285&refresh_token=6a962cf4f950ef33e6fbfe12a25e8b17&x-expires=1723060800&x-signature=BSMjataMwWLWfDg91iBOAInZAsM%3D&shp=a5d48078&shcp=8aecc5ac,"Never trust anyone
Trying.
Life ain't fun anymore
God above all ✝️",J🎀,4,5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
shawareness8,cloudiibrxee,#shawareness #xyzbca #fyp #venttok #selfhalf #safespace ,"['fyp', 'safespace', 'selfhalf', 'shawareness', 'venttok', 'xyzbca']",115,5,2,0,1714774289,AU,7.30E+18,,https://www.tiktok.com/@cloudiibrxee/video/7364899414353169665,Downloaded,Unavailable,3701,16,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/caaf5645280a9a6d9811d70581857916~c5_168x168.jpeg?lk3s=a5d48078&nonce=56196&refresh_token=34b1292cfc5228b593edf95db263ab1f&x-expires=1723060800&x-signature=Q6lVEpgTsHI02ej9hkk88Hc9K7s%3D&shp=a5d48078&shcp=8aecc5ac,Add a bio,🚩,39,132,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
shawareness9,cheetosaresotasty,"sad one guys, dm me if ur struggling 💝 credit: @🚬  #mh #mrrager #heymrrager #mythighshurt #thighs #shawareness #mentalhealth #dmme #checkmybio #provingloyalty #freeloyaltytests #loyaltytest #sad #reachout #fyp #cheetosaresotasty ","['sad', 'mh', 'thighs', 'mrrager', 'dmme', 'reachout', 'fyp', 'mentalhealth', 'checkmybio', 'mythighshurt', 'shawareness', 'loyaltytest', 'heymrrager', 'freeloyaltytests', 'provingloyalty', 'cheetosaresotasty']",3,17,1,0,1714772481,GB,7.19E+18,,https://www.tiktok.com/@cheetosaresotasty/video/7364891689804139809,Downloaded,Available,168038,137,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_168x168.jpeg?lk3s=a5d48078&nonce=57358&refresh_token=29c4c28afbe98b889da59fb8b381beca&x-expires=1723060800&x-signature=Ew2WEZdMiW4RxCAiC4vchmU1oJ4%3D&shp=a5d48078&shcp=8aecc5ac,"dm me for loyalty tests 💘
if ur struggling im here to listen
i follow back btw",💗,186,124,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
